fixture_id,league,season,kickoff,home_team,away_team,status,home_goals,away_goals,home_xg,away_xg,o_home,o_draw,o_away,o_btts_yes,o_btts_no,o_over_25,o_under_25
147,Bundesliga (Germany),2024,2024-11-14 18:00:00,Bun-Team-08,Bun-Team-06,FINISHED,1.0,1.0,0.7,1.35,6.35,3.61,1.61,2.73,1.45,2.75,1.45
148,Bundesliga (Germany),2024,2024-11-14 13:00:00,Bun-Team-13,Bun-Team-07,FINISHED,5.0,0.0,1.49,1.35,2.39,3.78,2.66,1.67,2.26,1.76,2.08
149,Bundesliga (Germany),2024,2024-11-14 21:00:00,Bun-Team-15,Bun-Team-16,FINISHED,1.0,1.0,1.46,0.29,1.45,3.92,8.6,3.1,1.38,2.74,1.46
150,Bundesliga (Germany),2024,2024-11-14 13:00:00,Bun-Team-14,Bun-Team-10,FINISHED,2.0,2.0,1.34,1.53,2.45,3.89,2.56,1.59,2.37,1.68,2.21
151,Bundesliga (Germany),2024,2024-11-14 16:00:00,Bun-Team-03,Bun-Team-05,FINISHED,1.0,1.0,0.98,0.84,3.98,2.92,2.16,2.85,1.42,3.61,1.29
152,Bundesliga (Germany),2024,2024-11-14 18:00:00,Bun-Team-02,Bun-Team-01,FINISHED,1.0,1.0,0.96,1.37,2.67,3.29,2.63,2.08,1.76,2.4,1.58
153,Ligue 1 (France),2024,2024-11-14 16:00:00,Lig-Team-01,Lig-Team-12,FINISHED,0.0,1.0,1.11,1.27,2.79,3.36,2.48,2.0,1.81,2.29,1.63
154,Ligue 1 (France),2024,2024-11-14 16:00:00,Lig-Team-08,Lig-Team-07,FINISHED,0.0,1.0,0.58,0.95,4.89,2.73,2.05,3.58,1.3,4.69,1.19
155,Ligue 1 (France),2024,2024-11-14 21:00:00,Lig-Team-03,Lig-Team-04,FINISHED,1.0,0.0,0.61,0.6,3.3,2.38,2.98,4.12,1.25,6.46,1.12
156,Ligue 1 (France),2024,2024-11-14 21:00:00,Lig-Team-16,Lig-Team-09,FINISHED,2.0,1.0,0.96,1.08,3.51,2.72,2.44,3.13,1.36,4.31,1.23
157,Ligue 1 (France),2024,2024-11-14 16:00:00,Lig-Team-05,Lig-Team-15,FINISHED,0.0,2.0,0.64,1.55,4.64,3.76,1.73,2.08,1.78,2.14,1.73
158,Ligue 1 (France),2024,2024-11-14 18:00:00,Lig-Team-13,Lig-Team-10,FINISHED,1.0,1.0,1.51,0.96,1.67,3.58,5.79,2.54,1.51,2.62,1.5
159,Ligue 1 (France),2024,2024-11-14 21:00:00,Lig-Team-06,Lig-Team-11,FINISHED,1.0,0.0,1.05,1.67,2.98,3.9,2.13,1.61,2.35,1.65,2.24
160,Ligue 1 (France),2024,2024-11-14 13:00:00,Lig-Team-02,Lig-Team-14,FINISHED,1.0,3.0,0.9,1.1,3.13,3.05,2.45,2.47,1.56,3.08,1.37
161,Premier League (England),2024,2024-11-20 13:00:00,Pre-Team-15,Pre-Team-01,FINISHED,1.0,1.0,1.28,1.53,2.96,3.32,2.37,2.07,1.77,2.4,1.57
162,Premier League (England),2024,2024-11-20 18:00:00,Pre-Team-03,Pre-Team-13,FINISHED,0.0,0.0,0.93,1.34,2.4,3.09,3.14,2.37,1.59,2.91,1.42
163,Premier League (England),2024,2024-11-20 18:00:00,Pre-Team-02,Pre-Team-11,FINISHED,0.0,2.0,1.78,0.7,1.93,3.6,3.73,1.97,1.85,2.11,1.74
164,Premier League (England),2024,2024-11-20 13:00:00,Pre-Team-14,Pre-Team-09,FINISHED,0.0,4.0,0.88,0.69,2.72,2.57,3.33,3.48,1.31,5.14,1.17
165,Premier League (England),2024,2024-11-20 16:00:00,Pre-Team-08,Pre-Team-06,FINISHED,1.0,1.0,0.77,0.78,3.51,2.92,2.33,2.75,1.45,3.52,1.31
166,Premier League (England),2024,2024-11-20 18:00:00,Pre-Team-12,Pre-Team-16,FINISHED,0.0,2.0,0.98,1.28,3.98,3.33,1.97,2.27,1.63,2.62,1.5
167,Premier League (England),2024,2024-11-20 16:00:00,Pre-Team-07,Pre-Team-04,FINISHED,1.0,6.0,0.95,2.37,7.35,5.98,1.32,1.57,2.43,1.33,3.43
168,Premier League (England),2024,2024-11-20 16:00:00,Pre-Team-05,Pre-Team-10,FINISHED,0.0,0.0,1.48,0.87,1.56,3.88,6.19,2.41,1.57,2.32,1.59
169,La Liga (Spain),2024,2024-11-20 16:00:00,La -Team-14,La -Team-03,FINISHED,6.0,1.0,2.63,1.09,1.28,6.05,9.16,1.81,2.04,1.44,2.78
170,La Liga (Spain),2024,2024-11-20 16:00:00,La -Team-09,La -Team-13,FINISHED,2.0,2.0,1.19,1.2,2.54,3.76,2.52,1.66,2.23,1.78,2.05
171,La Liga (Spain),2024,2024-11-20 13:00:00,La -Team-11,La -Team-16,FINISHED,0.0,0.0,1.23,0.53,1.67,3.49,5.73,2.69,1.49,2.84,1.43
172,La Liga (Spain),2024,2024-11-20 13:00:00,La -Team-06,La -Team-07,FINISHED,4.0,0.0,1.5,0.96,1.72,3.43,5.24,2.54,1.53,2.72,1.46
173,La Liga (Spain),2024,2024-11-20 21:00:00,La -Team-12,La -Team-02,FINISHED,1.0,0.0,2.2,1.19,1.47,4.81,5.91,1.72,2.13,1.57,2.47
174,La Liga (Spain),2024,2024-11-20 16:00:00,La -Team-10,La -Team-08,FINISHED,2.0,2.0,1.15,1.0,2.62,3.07,2.82,2.39,1.6,2.92,1.4
175,La Liga (Spain),2024,2024-11-20 16:00:00,La -Team-04,La -Team-15,FINISHED,1.0,0.0,0.96,0.94,2.86,2.74,2.88,2.95,1.42,4.02,1.24
176,La Liga (Spain),2024,2024-11-20 21:00:00,La -Team-01,La -Team-05,FINISHED,0.0,3.0,1.22,1.77,3.47,3.81,1.95,1.75,2.1,1.84,2.0
177,Serie A (Italy),2024,2024-11-20 16:00:00,Ser-Team-01,Ser-Team-13,FINISHED,1.0,1.0,1.11,0.51,1.82,3.22,5.03,2.78,1.44,3.16,1.36
178,Serie A (Italy),2024,2024-11-20 21:00:00,Ser-Team-11,Ser-Team-10,FINISHED,1.0,2.0,1.03,1.3,3.54,3.75,1.97,1.8,2.01,1.9,1.88
179,Serie A (Italy),2024,2024-11-20 21:00:00,Ser-Team-05,Ser-Team-14,FINISHED,1.0,0.0,1.3,0.51,2.41,2.81,3.53,2.97,1.39,3.96,1.26
180,Serie A (Italy),2024,2024-11-20 18:00:00,Ser-Team-07,Ser-Team-06,FINISHED,0.0,0.0,1.0,0.41,1.85,2.7,7.05,4.77,1.2,5.8,1.14
181,Serie A (Italy),2024,2024-11-20 16:00:00,Ser-Team-15,Ser-Team-12,FINISHED,0.0,2.0,0.97,1.67,3.67,3.37,2.04,2.14,1.7,2.45,1.57
182,Serie A (Italy),2024,2024-11-20 18:00:00,Ser-Team-03,Ser-Team-08,FINISHED,2.0,1.0,2.6,1.18,1.4,5.52,5.93,1.45,2.74,1.29,3.6
183,Serie A (Italy),2024,2024-11-20 21:00:00,Ser-Team-16,Ser-Team-04,FINISHED,0.0,3.0,0.59,1.79,5.59,4.02,1.58,2.14,1.7,2.07,1.75
184,Serie A (Italy),2024,2024-11-20 16:00:00,Ser-Team-09,Ser-Team-02,FINISHED,0.0,0.0,0.99,0.99,2.79,2.89,2.83,2.67,1.48,3.48,1.3
185,Bundesliga (Germany),2024,2024-11-20 16:00:00,Bun-Team-03,Bun-Team-11,FINISHED,3.0,3.0,1.04,1.33,2.69,3.25,2.64,2.13,1.73,2.51,1.53
186,Bundesliga (Germany),2024,2024-11-20 16:00:00,Bun-Team-15,Bun-Team-07,FINISHED,2.0,1.0,1.41,0.3,1.74,3.4,5.17,2.55,1.52,2.74,1.46
187,Bundesliga (Germany),2024,2024-11-20 13:00:00,Bun-Team-14,Bun-Team-01,FINISHED,0.0,2.0,1.59,1.77,2.67,3.99,2.31,1.5,2.59,1.55,2.46
188,Bundesliga (Germany),2024,2024-11-20 21:00:00,Bun-Team-10,Bun-Team-16,FINISHED,0.0,0.0,1.43,0.81,1.81,3.33,4.82,2.54,1.5,2.89,1.43
189,Bundesliga (Germany),2024,2024-11-20 21:00:00,Bun-Team-06,Bun-Team-13,FINISHED,3.0,1.0,2.38,1.23,1.5,4.94,5.26,1.53,2.46,1.43,2.84
190,Bundesliga (Germany),2024,2024-11-20 18:00:00,Bun-Team-04,Bun-Team-05,FINISHED,1.0,0.0,0.94,1.29,3.09,3.27,2.31,2.17,1.7,2.53,1.51
191,Bundesliga (Germany),2024,2024-11-20 21:00:00,Bun-Team-12,Bun-Team-02,FINISHED,1.0,0.0,1.26,1.22,1.66,3.83,4.95,2.08,1.75,2.09,1.75
192,Bundesliga (Germany),2024,2024-11-20 21:00:00,Bun-Team-08,Bun-Team-09,FINISHED,1.0,1.0,0.21,0.94,6.82,2.68,1.84,4.67,1.2,5.68,1.14
193,Ligue 1 (France),2024,2024-11-20 21:00:00,Lig-Team-05,Lig-Team-09,FINISHED,1.0,2.0,0.97,1.41,3.74,3.09,2.15,2.52,1.52,3.02,1.4
194,Ligue 1 (France),2024,2024-11-20 16:00:00,Lig-Team-16,Lig-Team-15,FINISHED,2.0,1.0,0.74,1.27,4.24,3.23,1.95,2.52,1.53,2.9,1.42
195,Ligue 1 (France),2024,2024-11-20 18:00:00,Lig-Team-06,Lig-Team-03,FINISHED,0.0,1.0,1.56,0.85,2.25,3.4,3.09,2.01,1.81,2.29,1.64
196,Ligue 1 (France),2024,2024-11-20 21:00:00,Lig-Team-11,Lig-Team-08,FINISHED,1.0,0.0,1.26,0.56,1.73,3.24,5.98,3.06,1.37,3.35,1.34
197,Ligue 1 (France),2024,2024-11-20 21:00:00,Lig-Team-12,Lig-Team-01,FINISHED,3.0,2.0,1.56,0.97,1.91,3.55,3.89,2.03,1.78,2.19,1.68
198,Ligue 1 (France),2024,2024-11-20 13:00:00,Lig-Team-10,Lig-Team-13,FINISHED,3.0,3.0,0.63,1.1,4.02,3.19,2.02,2.48,1.54,2.9,1.43
199,Ligue 1 (France),2024,2024-11-20 21:00:00,Lig-Team-07,Lig-Team-14,FINISHED,2.0,0.0,1.32,0.83,1.72,3.69,4.78,2.19,1.68,2.27,1.63
200,Ligue 1 (France),2024,2024-11-20 18:00:00,Lig-Team-04,Lig-Team-02,FINISHED,1.0,0.0,1.02,0.57,2.08,2.51,5.5,4.46,1.22,6.14,1.13
201,Premier League (England),2024,2024-11-21 16:00:00,Pre-Team-04,Pre-Team-02,FINISHED,1.0,0.0,1.23,0.73,2.28,3.23,3.2,2.18,1.7,2.54,1.53
202,Premier League (England),2024,2024-11-21 21:00:00,Pre-Team-15,Pre-Team-06,FINISHED,2.0,4.0,1.13,0.85,2.33,3.19,3.14,2.25,1.65,2.7,1.47
203,Premier League (England),2024,2024-11-21 16:00:00,Pre-Team-11,Pre-Team-16,FINISHED,0.0,0.0,1.25,1.11,2.31,3.11,3.28,2.37,1.6,2.88,1.41
204,Premier League (England),2024,2024-11-21 13:00:00,Pre-Team-05,Pre-Team-07,FINISHED,6.0,1.0,1.91,0.96,1.49,4.55,5.75,1.8,2.04,1.67,2.2
205,Premier League (England),2024,2024-11-21 18:00:00,Pre-Team-01,Pre-Team-09,FINISHED,2.0,0.0,1.59,0.89,1.96,3.21,4.08,2.46,1.55,2.89,1.41
206,Premier League (England),2024,2024-11-21 21:00:00,Pre-Team-10,Pre-Team-14,FINISHED,1.0,1.0,0.34,1.04,3.4,3.02,2.28,2.49,1.54,3.08,1.38
207,Premier League (England),2024,2024-11-21 18:00:00,Pre-Team-08,Pre-Team-03,FINISHED,0.0,1.0,0.78,1.16,3.92,2.95,2.16,2.76,1.46,3.47,1.31
208,Premier League (England),2024,2024-11-21 16:00:00,Pre-Team-12,Pre-Team-13,FINISHED,0.0,2.0,1.15,1.24,2.85,3.55,2.33,1.85,1.96,2.04,1.78
209,La Liga (Spain),2024,2024-11-21 13:00:00,La -Team-03,La -Team-10,FINISHED,0.0,4.0,1.3,2.0,3.78,4.53,1.75,1.44,2.84,1.4,3.02
210,La Liga (Spain),2024,2024-11-21 13:00:00,La -Team-08,La -Team-14,FINISHED,0.0,0.0,1.03,0.78,2.85,2.79,2.86,2.86,1.43,3.89,1.26
211,La Liga (Spain),2024,2024-11-21 13:00:00,La -Team-09,La -Team-01,FINISHED,0.0,0.0,1.78,1.5,2.46,4.27,2.39,1.38,3.07,1.39,3.08
212,La Liga (Spain),2024,2024-11-21 16:00:00,La -Team-04,La -Team-02,FINISHED,1.0,1.0,1.07,1.31,2.61,3.35,2.67,2.03,1.77,2.34,1.59
213,La Liga (Spain),2024,2024-11-21 16:00:00,La -Team-11,La -Team-12,FINISHED,3.0,1.0,1.02,0.99,3.49,3.01,2.29,2.61,1.51,3.2,1.35
214,La Liga (Spain),2024,2024-11-21 13:00:00,La -Team-05,La -Team-07,FINISHED,1.0,0.0,2.03,0.37,1.47,4.11,7.5,2.52,1.52,2.3,1.64
215,La Liga (Spain),2024,2024-11-21 16:00:00,La -Team-13,La -Team-16,FINISHED,0.0,1.0,1.44,0.71,1.89,3.37,4.34,2.37,1.59,2.65,1.49
216,La Liga (Spain),2024,2024-11-21 16:00:00,La -Team-06,La -Team-15,FINISHED,1.0,0.0,1.3,0.89,2.24,3.24,3.28,2.2,1.68,2.59,1.51
217,Serie A (Italy),2024,2024-11-21 13:00:00,Ser-Team-03,Ser-Team-07,FINISHED,1.0,0.0,1.36,1.38,2.27,3.61,2.89,1.78,2.04,1.96,1.87
218,Serie A (Italy),2024,2024-11-21 13:00:00,Ser-Team-14,Ser-Team-01,FINISHED,0.0,0.0,0.91,0.73,2.89,2.96,2.68,2.56,1.51,3.23,1.35
219,Serie A (Italy),2024,2024-11-21 18:00:00,Ser-Team-12,Ser-Team-09,FINISHED,1.0,2.0,2.14,0.46,1.97,3.38,3.9,2.23,1.67,2.47,1.54
220,Serie A (Italy),2024,2024-11-21 21:00:00,Ser-Team-13,Ser-Team-06,FINISHED,1.0,0.0,1.11,0.21,1.96,2.39,7.52,6.24,1.13,8.39,1.08
221,Serie A (Italy),2024,2024-11-21 21:00:00,Ser-Team-16,Ser-Team-15,FINISHED,1.0,0.0,1.44,1.16,2.82,3.47,2.39,1.87,1.92,2.11,1.73
222,Serie A (Italy),2024,2024-11-21 16:00:00,Ser-Team-04,Ser-Team-10,FINISHED,1.0,3.0,1.68,1.28,1.91,3.6,3.77,1.94,1.87,2.11,1.74
223,Serie A (Italy),2024,2024-11-21 13:00:00,Ser-Team-02,Ser-Team-11,FINISHED,2.0,0.0,1.12,0.65,1.76,3.34,5.32,2.74,1.46,2.99,1.4
224,Serie A (Italy),2024,2024-11-21 16:00:00,Ser-Team-08,Ser-Team-05,FINISHED,0.0,4.0,0.72,1.85,5.94,4.49,1.49,1.88,1.92,1.74,2.09
225,Bundesliga (Germany),2024,2024-11-21 13:00:00,Bun-Team-08,Bun-Team-15,FINISHED,0.0,1.0,0.36,1.18,7.3,2.92,1.72,4.23,1.23,4.67,1.21
226,Bundesliga (Germany),2024,2024-11-21 21:00:00,Bun-Team-07,Bun-Team-09,FINISHED,1.0,4.0,0.56,1.52,3.48,2.91,2.33,2.73,1.48,3.45,1.31
227,Bundesliga (Germany),2024,2024-11-21 21:00:00,Bun-Team-03,Bun-Team-16,FINISHED,0.0,1.0,0.99,0.75,2.7,2.83,2.99,2.79,1.45,3.73,1.28
228,Bundesliga (Germany),2024,2024-11-21 13:00:00,Bun-Team-14,Bun-Team-06,FINISHED,0.0,2.0,1.12,2.2,3.61,4.74,1.75,1.36,3.23,1.29,3.57
229,Bundesliga (Germany),2024,2024-11-21 21:00:00,Bun-Team-01,Bun-Team-02,FINISHED,2.0,0.0,1.46,0.78,2.02,3.45,3.64,2.1,1.75,2.36,1.6
230,Bundesliga (Germany),2024,2024-11-21 18:00:00,Bun-Team-10,Bun-Team-11,FINISHED,2.0,2.0,1.96,1.02,1.78,3.79,4.4,1.99,1.84,2.05,1.78
231,Bundesliga (Germany),2024,2024-11-21 21:00:00,Bun-Team-05,Bun-Team-13,FINISHED,0.0,1.0,1.42,1.17,2.02,3.64,3.42,1.85,1.95,2.02,1.81
232,Bundesliga (Germany),2024,2024-11-21 16:00:00,Bun-Team-12,Bun-Team-04,FINISHED,1.0,0.0,1.85,0.7,1.45,4.5,6.72,2.06,1.75,1.88,1.94
233,Ligue 1 (France),2024,2024-11-21 13:00:00,Lig-Team-06,Lig-Team-01,FINISHED,1.0,1.0,1.94,1.77,2.25,3.97,2.73,1.54,2.53,1.57,2.4
234,Ligue 1 (France),2024,2024-11-21 18:00:00,Lig-Team-02,Lig-Team-15,FINISHED,1.0,3.0,0.79,1.35,5.57,3.5,1.67,2.59,1.5,2.71,1.47
235,Ligue 1 (France),2024,2024-11-21 21:00:00,Lig-Team-16,Lig-Team-07,FINISHED,0.0,1.0,0.75,0.88,3.91,2.64,2.35,3.39,1.33,4.68,1.19
236,Ligue 1 (France),2024,2024-11-21 16:00:00,Lig-Team-04,Lig-Team-08,FINISHED,1.0,1.0,0.97,0.06,2.1,2.46,5.46,4.65,1.2,6.56,1.11
237,Ligue 1 (France),2024,2024-11-21 21:00:00,Lig-Team-13,Lig-Team-10,FINISHED,1.0,0.0,1.39,0.53,1.63,3.6,5.81,2.57,1.52,2.63,1.49
238,Ligue 1 (France),2024,2024-11-21 21:00:00,Lig-Team-05,Lig-Team-11,FINISHED,0.0,1.0,0.91,1.32,3.5,3.23,2.16,2.27,1.64,2.68,1.47
239,Ligue 1 (France),2024,2024-11-21 18:00:00,Lig-Team-09,Lig-Team-12,FINISHED,0.0,1.0,1.31,1.02,2.22,3.15,3.42,2.34,1.6,2.8,1.45
240,Ligue 1 (France),2024,2024-11-21 13:00:00,Lig-Team-03,Lig-Team-14,FINISHED,1.0,1.0,1.21,0.49,2.51,3.08,2.98,2.35,1.61,2.9,1.43
241,Premier League (England),2024,2024-11-27 13:00:00,Pre-Team-02,Pre-Team-11,FINISHED,0.0,2.0,1.31,1.09,1.95,3.6,3.74,1.98,1.83,2.14,1.71
242,Premier League (England),2024,2024-11-27 16:00:00,Pre-Team-12,Pre-Team-01,FINISHED,0.0,3.0,1.04,1.68,3.42,4.04,1.94,1.6,2.33,1.64,2.26
243,Premier League (England),2024,2024-11-27 21:00:00,Pre-Team-07,Pre-Team-09,FINISHED,1.0,1.0,0.8,1.57,3.02,3.58,2.21,1.8,1.99,1.97,1.86
244,Premier League (England),2024,2024-11-27 21:00:00,Pre-Team-13,Pre-Team-10,FINISHED,1.0,3.0,1.84,0.52,1.65,3.81,5.43,2.26,1.64,2.27,1.63
245,Premier League (England),2024,2024-11-27 16:00:00,Pre-Team-05,Pre-Team-15,FINISHED,2.0,1.0,1.28,0.96,2.09,3.05,3.92,2.67,1.48,3.26,1.35
246,Premier League (England),2024,2024-11-27 21:00:00,Pre-Team-04,Pre-Team-08,FINISHED,0.0,1.0,1.69,0.52,1.3,4.9,11.65,2.93,1.43,2.19,1.67
247,Premier League (England),2024,2024-11-27 21:00:00,Pre-Team-03,Pre-Team-06,FINISHED,1.0,1.0,1.43,1.03,2.13,3.3,3.45,2.14,1.71,2.48,1.54
248,Premier League (England),2024,2024-11-27 21:00:00,Pre-Team-14,Pre-Team-16,FINISHED,0.0,1.0,0.71,0.55,3.81,2.44,2.58,3.96,1.24,6.07,1.13
249,La Liga (Spain),2024,2024-11-27 18:00:00,La -Team-16,La -Team-15,FINISHED,1.0,0.0,1.04,1.21,3.52,3.25,2.12,2.21,1.67,2.59,1.51
250,La Liga (Spain),2024,2024-11-27 21:00:00,La -Team-09,La -Team-11,FINISHED,2.0,0.0,0.96,1.49,3.29,3.67,2.07,1.81,2.0,1.96,1.85
251,La Liga (Spain),2024,2024-11-27 18:00:00,La -Team-03,La -Team-12,FINISHED,1.0,2.0,1.23,2.3,6.82,5.5,1.37,1.62,2.29,1.41,2.96
252,La Liga (Spain),2024,2024-11-27 18:00:00,La -Team-10,La -Team-08,FINISHED,2.0,0.0,1.03,1.2,2.65,3.08,2.82,2.36,1.58,2.92,1.4
253,La Liga (Spain),2024,2024-11-27 18:00:00,La -Team-06,La -Team-14,FINISHED,2.0,0.0,0.81,1.0,3.24,3.21,2.28,2.27,1.64,2.71,1.45
254,La Liga (Spain),2024,2024-11-27 16:00:00,La -Team-13,La -Team-07,FINISHED,0.0,0.0,0.99,0.47,2.0,3.01,4.29,2.8,1.45,3.37,1.32
255,La Liga (Spain),2024,2024-11-27 13:00:00,La -Team-04,La -Team-05,FINISHED,2.0,2.0,0.74,1.28,3.8,3.0,2.14,2.64,1.51,3.21,1.35
256,La Liga (Spain),2024,2024-11-27 16:00:00,La -Team-02,La -Team-01,FINISHED,2.0,2.0,1.72,1.44,1.88,4.31,3.37,1.45,2.76,1.44,2.81
257,Serie A (Italy),2024,2024-11-27 18:00:00,Ser-Team-15,Ser-Team-13,FINISHED,2.0,0.0,0.72,0.98,2.98,2.9,2.66,2.66,1.47,3.48,1.3
258,Serie A (Italy),2024,2024-11-27 16:00:00,Ser-Team-01,Ser-Team-07,FINISHED,1.0,1.0,1.39,0.9,1.67,3.74,5.14,2.27,1.65,2.34,1.62
259,Serie A (Italy),2024,2024-11-27 18:00:00,Ser-Team-05,Ser-Team-06,FINISHED,0.0,0.0,0.83,0.21,1.73,2.57,10.36,6.88,1.1,7.38,1.09
260,Serie A (Italy),2024,2024-11-27 16:00:00,Ser-Team-16,Ser-Team-08,FINISHED,1.0,0.0,2.25,1.73,1.87,4.51,3.27,1.34,3.23,1.3,3.47
261,Serie A (Italy),2024,2024-11-27 18:00:00,Ser-Team-10,Ser-Team-04,FINISHED,0.0,1.0,1.28,1.53,2.71,3.46,2.49,1.92,1.87,2.16,1.7
262,Serie A (Italy),2024,2024-11-27 13:00:00,Ser-Team-03,Ser-Team-14,FINISHED,1.0,1.0,1.08,1.1,2.98,3.33,2.35,2.08,1.77,2.41,1.57
263,Serie A (Italy),2024,2024-11-27 16:00:00,Ser-Team-09,Ser-Team-12,FINISHED,1.0,0.0,1.32,1.22,2.84,3.22,2.52,2.16,1.71,2.55,1.51
264,Serie A (Italy),2024,2024-11-27 18:00:00,Ser-Team-02,Ser-Team-11,FINISHED,2.0,1.0,1.04,0.66,1.74,3.35,5.33,2.71,1.45,2.96,1.4
265,Bundesliga (Germany),2024,2024-11-27 16:00:00,Bun-Team-10,Bun-Team-06,FINISHED,1.0,1.0,1.03,1.33,3.15,3.51,2.2,1.92,1.89,2.16,1.74
266,Bundesliga (Germany),2024,2024-11-27 13:00:00,Bun-Team-14,Bun-Team-07,FINISHED,1.0,0.0,1.57,1.67,2.43,4.06,2.45,1.46,2.72,1.49,2.65
267,Bundesliga (Germany),2024,2024-11-27 18:00:00,Bun-Team-04,Bun-Team-11,FINISHED,3.0,0.0,1.57,1.02,2.14,3.77,3.09,1.7,2.17,1.81,2.03
268,Bundesliga (Germany),2024,2024-11-27 21:00:00,Bun-Team-13,Bun-Team-15,FINISHED,1.0,0.0,0.86,1.44,3.96,3.61,1.89,2.02,1.78,2.21,1.7
269,Bundesliga (Germany),2024,2024-11-27 13:00:00,Bun-Team-16,Bun-Team-08,FINISHED,0.0,1.0,1.03,0.3,2.32,2.6,4.07,3.53,1.3,4.89,1.19
270,Bundesliga (Germany),2024,2024-11-27 13:00:00,Bun-Team-03,Bun-Team-12,FINISHED,1.0,2.0,0.91,0.99,5.62,3.46,1.7,2.6,1.5,2.75,1.46
271,Bundesliga (Germany),2024,2024-11-27 21:00:00,Bun-Team-05,Bun-Team-09,FINISHED,0.0,2.0,0.5,1.22,3.54,2.71,2.45,3.12,1.38,4.18,1.24
272,Bundesliga (Germany),2024,2024-11-27 21:00:00,Bun-Team-01,Bun-Team-02,FINISHED,0.0,1.0,1.49,1.3,2.0,3.46,3.65,2.08,1.75,2.36,1.6
273,Ligue 1 (France),2024,2024-11-27 21:00:00,Lig-Team-07,Lig-Team-06,FINISHED,4.0,0.0,1.65,0.92,1.58,4.21,5.21,1.9,1.91,1.85,1.96
274,Ligue 1 (France),2024,2024-11-27 21:00:00,Lig-Team-15,Lig-Team-04,FINISHED,1.0,0.0,1.31,0.9,1.88,3.2,4.68,2.69,1.47,3.04,1.38
275,Ligue 1 (France),2024,2024-11-27 21:00:00,Lig-Team-09,Lig-Team-12,FINISHED,3.0,2.0,1.55,0.74,2.23,3.17,3.42,2.35,1.6,2.82,1.46
276,Ligue 1 (France),2024,2024-11-27 18:00:00,Lig-Team-08,Lig-Team-02,FINISHED,0.0,0.0,0.68,0.79,2.8,2.37,3.59,4.26,1.24,6.72,1.1
277,Ligue 1 (France),2024,2024-11-27 21:00:00,Lig-Team-05,Lig-Team-13,FINISHED,1.0,4.0,0.75,0.75,2.78,2.89,2.84,2.69,1.46,3.48,1.31
278,Ligue 1 (France),2024,2024-11-27 18:00:00,Lig-Team-16,Lig-Team-01,FINISHED,1.0,3.0,0.69,0.95,2.6,2.9,2.98,2.64,1.5,3.37,1.32
279,Ligue 1 (France),2024,2024-11-27 13:00:00,Lig-Team-14,Lig-Team-11,FINISHED,1.0,2.0,1.06,1.07,2.9,3.6,2.31,1.83,1.99,2.0,1.8
280,Ligue 1 (France),2024,2024-11-27 13:00:00,Lig-Team-10,Lig-Team-03,FINISHED,0.0,1.0,0.82,1.21,3.86,2.98,2.17,2.73,1.46,3.39,1.32
281,Premier League (England),2024,2024-11-28 21:00:00,Pre-Team-09,Pre-Team-08,FINISHED,0.0,2.0,1.11,0.77,1.98,2.81,5.12,3.55,1.3,4.57,1.2
282,Premier League (England),2024,2024-11-28 18:00:00,Pre-Team-16,Pre-Team-06,FINISHED,3.0,1.0,1.17,0.57,1.93,2.98,4.86,3.09,1.38,3.69,1.28
283,Premier League (England),2024,2024-11-28 13:00:00,Pre-Team-12,Pre-Team-01,FINISHED,2.0,0.0,1.23,1.85,3.4,3.99,1.93,1.61,2.31,1.64,2.25
284,Premier League (England),2024,2024-11-28 16:00:00,Pre-Team-13,Pre-Team-10,FINISHED,0.0,2.0,1.82,1.04,1.63,3.78,5.42,2.26,1.65,2.27,1.64
285,Premier League (England),2024,2024-11-28 18:00:00,Pre-Team-14,Pre-Team-03,FINISHED,0.0,0.0,0.64,0.92,2.72,2.83,2.95,2.75,1.45,3.65,1.3
286,Premier League (England),2024,2024-11-28 18:00:00,Pre-Team-02,Pre-Team-15,FINISHED,2.0,0.0,1.38,0.73,1.62,3.63,6.24,2.65,1.47,2.7,1.49
287,Premier League (England),2024,2024-11-28 21:00:00,Pre-Team-05,Pre-Team-04,FINISHED,2.0,1.0,1.01,0.95,3.53,3.2,2.13,2.31,1.63,2.68,1.48
288,Premier League (England),2024,2024-11-28 13:00:00,Pre-Team-11,Pre-Team-07,FINISHED,0.0,3.0,3.43,0.83,1.23,7.31,9.36,1.48,2.68,1.21,4.69
289,La Liga (Spain),2024,2024-11-28 13:00:00,La -Team-09,La -Team-12,FINISHED,1.0,0.0,1.06,2.21,5.69,4.94,1.47,1.62,2.27,1.49,2.64
290,La Liga (Spain),2024,2024-11-28 16:00:00,La -Team-01,La -Team-03,FINISHED,4.0,3.0,2.19,1.28,1.62,4.88,4.13,1.38,3.06,1.3,3.5
291,La Liga (Spain),2024,2024-11-28 18:00:00,La -Team-06,La -Team-16,FINISHED,0.0,0.0,1.6,0.57,1.63,3.89,5.46,2.18,1.72,2.16,1.71
292,La Liga (Spain),2024,2024-11-28 18:00:00,La -Team-14,La -Team-02,FINISHED,1.0,0.0,1.83,1.01,1.62,4.24,4.91,1.81,2.01,1.77,2.07
293,La Liga (Spain),2024,2024-11-28 21:00:00,La -Team-07,La -Team-04,FINISHED,1.0,1.0,0.55,0.71,3.24,2.62,2.74,3.35,1.33,4.81,1.19
